split,filename,width,height,aspect_ratio,num_annotations,has_pothole
train,pa1503_jpg.rf.4d985dc6481f1bcfe80787ae3334f3c0.jpg,640,640,1.0,2,True
train,pa1504_jpg.rf.04e8ef770076fb35efb32ab79a7cde00.jpg,640,640,1.0,1,True
train,pa1505_jpg.rf.78c069d62e727f131a347ce74e710402.jpg,640,640,1.0,1,True
train,pa1517_jpg.rf.33e2086ee5d3e65e38fdeb64195e4b4c.jpg,640,640,1.0,4,True
train,pa1518_jpg.rf.951432fc238efebcbf76e988f5d8a138.jpg,640,640,1.0,2,True
train,pa151_jpg.rf.a0a7d7cf7f739c734af4208c749a2553.jpg,640,640,1.0,2,True
train,pa1522_jpg.rf.73e53e532e1792110dfbc058e41fc3c0.jpg,640,640,1.0,3,True
train,pa1525_jpg.rf.5002e8ae237e02d82a02e914e1c382a1.jpg,640,640,1.0,2,True
train,pa1530_jpg.rf.9b5994227ab5d873023b710e76fa782e.jpg,640,640,1.0,4,True
train,pa1531_jpg.rf.00bc55f691589f60f4120f32f999504b.jpg,640,640,1.0,3,True
train,pa1532_jpg.rf.7777c011818b816eca15cc098d61daed.jpg,640,640,1.0,1,True
train,pa1544_jpg.rf.54bad10f139506c565174156cdcae7e8.jpg,640,640,1.0,3,True
train,pa1558_jpg.rf.1a9f5813db0da9b5523b9a8294ba80f4.jpg,640,640,1.0,1,True
train,pa155_jpg.rf.f9d12c36b139d58b0d4f3c9c44bcb790.jpg,640,640,1.0,1,True
train,pa1569_jpg.rf.09a2e05a7dd23bfe2774a3f59f96aac7.jpg,640,640,1.0,5,True
train,pa156_jpg.rf.0fbe7ec4a3465453b595ac61a02cd391.jpg,640,640,1.0,4,True
train,pa1571_jpg.rf.526af881e1d9605eaea1350179d0e00b.jpg,640,640,1.0,6,True
train,pa1575_jpg.rf.19c01d3634cbc2221f15af7f23f7e3f8.jpg,640,640,1.0,2,True
train,pa1579_jpg.rf.d76f04b89c17ecd6676c7f1a44686251.jpg,640,640,1.0,2,True
train,pa1581_jpg.rf.a9daf7cc403cc7917b008f94bc568cdd.jpg,640,640,1.0,1,True
train,pa1587_jpg.rf.baaee786ff852a0012db0f8150413122.jpg,640,640,1.0,3,True
train,pa1588_jpg.rf.a4b05702397b3a8b3abdfe3aa5a153e1.jpg,640,640,1.0,1,True
train,pa1596_jpg.rf.e809bd2f4dc4bbe36c24f7ca41e2494d.jpg,640,640,1.0,1,True
train,pa1613_jpg.rf.95593d9d08eccda66a9a7dc7809dc4a4.jpg,640,640,1.0,1,True
train,pa1619_jpg.rf.b673194c71c63f5500d8f61c182f2edd.jpg,640,640,1.0,2,True
train,pa1620_jpg.rf.9fccdced32e1c3fcb1b6e1d316422d6e.jpg,640,640,1.0,1,True
train,pa1621_jpg.rf.fe477a496c16bfd6e41cca18ea8137aa.jpg,640,640,1.0,1,True
train,pa1627_jpg.rf.2ff4c0e09e5114ff50c2494354211012.jpg,640,640,1.0,1,True
train,pa1628_jpg.rf.7d46d4e9250ec23a49646697d0ee8ea3.jpg,640,640,1.0,1,True
train,pa162_jpg.rf.a093c3ebd35db4394dc745c071efab84.jpg,640,640,1.0,2,True
train,pa1633_jpg.rf.318325b4b2c43597e6a87160d783d5a6.jpg,640,640,1.0,4,True
train,pa1634_jpg.rf.597a3675b372df149a7ed491a4917e3f.jpg,640,640,1.0,4,True
train,pa1635_jpg.rf.5c29fbae9a99e5509a0ea2ee90cb647c.jpg,640,640,1.0,1,True
train,pa1636_jpg.rf.2421b74296330833303e14caa83c5fd7.jpg,640,640,1.0,4,True
train,pa1638_jpg.rf.35b81d4d4f3589e666292a4215ec082f.jpg,640,640,1.0,6,True
train,pa1639_jpg.rf.b814df1b091daa32befea6b15332dc9a.jpg,640,640,1.0,1,True
train,pa1645_jpg.rf.51c509953a409dfd18334421d0dee63e.jpg,640,640,1.0,3,True
train,pa1649_jpg.rf.33313ce444b2332c7f9fc4a335efbb32.jpg,640,640,1.0,2,True
train,pa1650_jpg.rf.1303ce6770e6816178f42c3a353de029.jpg,640,640,1.0,2,True
train,pa1658_jpg.rf.2b6b20ae2ba8aa3d74fc7f628fa2cf58.jpg,640,640,1.0,1,True
train,pa1659_jpg.rf.b0e9dc04e5b435c48958df0ab431f160.jpg,640,640,1.0,1,True
train,pa1661_jpg.rf.46ad5d7db13cd6ec16916d37c622d09b.jpg,640,640,1.0,7,True
train,pa1662_jpg.rf.fd11f4044490e05df2dc4da99504a8f6.jpg,640,640,1.0,6,True
train,pa1669_jpg.rf.7411fc02be0aab3e658820f4a3b317da.jpg,640,640,1.0,2,True
train,pa166_jpg.rf.09ccadca467570dca4028b672f550518.jpg,640,640,1.0,1,True
train,pa1679_jpg.rf.992f40d30c3e4f4e1adecec9389adb62.jpg,640,640,1.0,2,True
train,pa1686_jpg.rf.2d13237b639990570c8e1a1ba13e331b.jpg,640,640,1.0,3,True
train,pa1687_jpg.rf.fdfbf1ba0b901751151057e9298a3f3c.jpg,640,640,1.0,3,True
train,pa168_jpg.rf.d07c2eb7ad1b863da210201119880cee.jpg,640,640,1.0,1,True
train,pa1694_jpg.rf.fed28eafdb3f351de1001d8a77338751.jpg,640,640,1.0,3,True
train,pa1700_jpg.rf.d9a4de2b343959ab2dc49513b5bf2036.jpg,640,640,1.0,2,True
train,pa1702_jpg.rf.d408880eed126d000c71574a743974e2.jpg,640,640,1.0,2,True
train,pa1709_jpg.rf.b0cb0cd5e86e29907d928d5e619b6dd7.jpg,640,640,1.0,1,True
train,pa170_jpg.rf.bd00bc1853c762f68f21843d290dd6e4.jpg,640,640,1.0,2,True
train,pa1710_jpg.rf.84f19bd42fb6e656917f2314e32484f5.jpg,640,640,1.0,3,True
train,pa1711_jpg.rf.81193909dc244677ca089cb04955161f.jpg,640,640,1.0,2,True
train,pa1716_jpg.rf.040556cf8b0a3c0b738242aa3ea4104e.jpg,640,640,1.0,2,True
train,pa1720_jpg.rf.fee5c9856e4bda0e7c33ddc03e39a1ed.jpg,640,640,1.0,1,True
train,pa1726_jpg.rf.f70f9f04d66212189f212d3e205504c3.jpg,640,640,1.0,1,True
train,pa1727_jpg.rf.02b6eb9b3be6653f28c16ee8229760e2.jpg,640,640,1.0,1,True
train,pa1728_jpg.rf.f308b96ae22f81a44a4dacf44c152bd0.jpg,640,640,1.0,1,True
train,pa172_jpg.rf.59aa5881b5e50c5e19e9b94f7b8d0522.jpg,640,640,1.0,1,True
train,pa1733_jpg.rf.005630f1e988ad71d72bd04b96bae10b.jpg,640,640,1.0,5,True
train,pa1737_jpg.rf.69e99782cae44dd3f01a93de73cecc9b.jpg,640,640,1.0,2,True
train,pa1746_jpg.rf.b32652314e717efaa19a7b355605152b.jpg,640,640,1.0,7,True
train,pa1747_jpg.rf.16cc3445cc9b71f02d42ef364b3d8f67.jpg,640,640,1.0,9,True
train,pa1748_jpg.rf.2ca377d206ca45ec98d78647b75ff8a7.jpg,640,640,1.0,8,True
train,pa1749_jpg.rf.d6881bf6a8f6f7052440065bd1c0b3ae.jpg,640,640,1.0,9,True
train,pa1759_jpg.rf.3bda68351b87fe31a4141b816e182551.jpg,640,640,1.0,2,True
train,pa1760_jpg.rf.bf4bb872c2a29115e9f5b4d8a8f3f9be.jpg,640,640,1.0,2,True
train,pa1761_jpg.rf.4b2b7bf3ac31b160b6d42eefb18779e1.jpg,640,640,1.0,4,True
train,pa1766_jpg.rf.5f4fb3264b67f67674456413c48067b2.jpg,640,640,1.0,3,True
train,pa1767_jpg.rf.57db248bd9f6dfd4207cdbbdbb41f764.jpg,640,640,1.0,2,True
train,pa1769_jpg.rf.a8a389d894ff5e28d8e1fa8d9eb48aa9.jpg,640,640,1.0,2,True
train,pa176_jpg.rf.31a2b183c4ee1fbf0a347dac59072045.jpg,640,640,1.0,1,True
train,pa1772_jpg.rf.f49896a10dd97c875de7f3f82574d3ed.jpg,640,640,1.0,2,True
train,pa1775_jpg.rf.1afc790ebfc597b6219370502abbb0d5.jpg,640,640,1.0,1,True
train,pa1777_jpg.rf.c94e89af52e5ec54466a42d794a9a6ad.jpg,640,640,1.0,6,True
train,pa1778_jpg.rf.3b20b7375f8ea1a1272f7aac6543f0ac.jpg,640,640,1.0,8,True
train,pa177_jpg.rf.7f338e2bfdb0824d72071538444f95f4.jpg,640,640,1.0,1,True
train,pa1782_jpg.rf.e2bba4d10a292619fe1910297c7af837.jpg,640,640,1.0,1,True
train,pa1796_jpg.rf.8abe6e8a78c5b00db0b41d62ec31bbd4.jpg,640,640,1.0,3,True
train,pa179_jpg.rf.1ae28fac12921999dfc780c21ceafaa8.jpg,640,640,1.0,1,True
train,pa1814_jpg.rf.a8da775fc85f8f45b5ba556f0aeca56b.jpg,640,640,1.0,2,True
train,pa1818_jpg.rf.7eae728624d99071103fcee34554ef29.jpg,640,640,1.0,1,True
train,pa181_jpg.rf.d42ed01fbdcc8cc0e46dc8d5a25fd21e.jpg,640,640,1.0,1,True
train,pa1821_jpg.rf.cfb4895f05ee20e2f2c63abd98259eed.jpg,640,640,1.0,2,True
train,pa182_jpg.rf.c1d1bd8a13ef322a7e8dc1a6b7a5ca78.jpg,640,640,1.0,1,True
train,pa1830_jpg.rf.038557b606ded4e65ee8d03078b193a9.jpg,640,640,1.0,2,True
train,pa1845_jpg.rf.a11212dd069011037f624e50eba33823.jpg,640,640,1.0,3,True
train,pa1847_jpg.rf.9fde957eb7392a84acec085ad2eb946e.jpg,640,640,1.0,1,True
train,pa184_jpg.rf.b8421c676d994bdd359ab00d03ce0734.jpg,640,640,1.0,1,True
train,pa1851_jpg.rf.e085d10fe77fe957c0f4090773e3b729.jpg,640,640,1.0,1,True
train,pa1852_jpg.rf.28c84986aa585f4b77bfc7c132782c6f.jpg,640,640,1.0,1,True
train,pa1856_jpg.rf.432fea50601eb1cb3700a0b73385e90f.jpg,640,640,1.0,1,True
train,pa1861_jpg.rf.818c5ce31d51e099505515f8375ac593.jpg,640,640,1.0,1,True
train,pa1863_jpg.rf.94857d49f07a878eb3edc7beac83a853.jpg,640,640,1.0,1,True
train,pa1865_jpg.rf.2b20bd3cbf389530ec9e453416936e15.jpg,640,640,1.0,1,True
train,pa186_jpg.rf.a6c3c4b37df917e0f51a9a0a687fcc77.jpg,640,640,1.0,1,True
train,pa1872_jpg.rf.bf7db7d65a1a2f18ec3ba577ee5ea691.jpg,640,640,1.0,6,True
train,pa1873_jpg.rf.653a1a6ea463e3ac2ac67a28f815b713.jpg,640,640,1.0,6,True
train,pa1876_jpg.rf.11d9aca9f19c2c236cd757a5f3f3255c.jpg,640,640,1.0,4,True
train,pa1877_jpg.rf.62ad20bc2013cab1a8b19d3e53698540.jpg,640,640,1.0,2,True
train,pa187_jpg.rf.eee4e2a3cace03266bddfa8e2647d450.jpg,640,640,1.0,1,True
train,pa1889_jpg.rf.2d3bcebfbcd50506d8184ba29bb28a16.jpg,640,640,1.0,1,True
train,pa188_jpg.rf.bf030290fb4f1095cb7bf709e96dd3e7.jpg,640,640,1.0,1,True
train,pa1896_jpg.rf.58569a7e190cc3c3171d2dc894b96574.jpg,640,640,1.0,2,True
train,pa1897_jpg.rf.c0c7efe197f0b4558ba52c5c2202bd17.jpg,640,640,1.0,3,True
train,pa189_jpg.rf.646a462af2fa68963ba0a3f0f1096fe8.jpg,640,640,1.0,3,True
train,pa1904_jpg.rf.39fc3574e9f50cb86751b9246e64fc91.jpg,640,640,1.0,1,True
train,pa1906_jpg.rf.6961ec5441eebadd4b46a0b9172d1c59.jpg,640,640,1.0,2,True
train,pa190_jpg.rf.ca794c403f37f0c6dc04fcb4d63f759d.jpg,640,640,1.0,3,True
train,pa1911_jpg.rf.8c6b1d9441cdfd3bc55c7651b9d4b74b.jpg,640,640,1.0,1,True
train,pa1918_jpg.rf.1819c3150e1f05349d2bec61fd86f24c.jpg,640,640,1.0,2,True
train,pa191_jpg.rf.7202023ab38dd0a0d47e116d1daa4703.jpg,640,640,1.0,1,True
train,pa1925_jpg.rf.abe2462be23c9296ad4c7be34de1eef5.jpg,640,640,1.0,1,True
train,pa1928_jpg.rf.ccfff1dd0e7c5833d728433514667bc0.jpg,640,640,1.0,1,True
train,pa192_jpg.rf.4364eb494fd64ff6c83548c7abe54c5f.jpg,640,640,1.0,1,True
train,pa1934_jpg.rf.af808b7f745941a2ba8443e52e15241e.jpg,640,640,1.0,1,True
train,pa193_jpg.rf.001412145be97a8c57bceeda95f49d08.jpg,640,640,1.0,3,True
train,pa1940_jpg.rf.3162eb07f0e4c0ed6dffb2a34612e4f5.jpg,640,640,1.0,2,True
train,pa1943_jpg.rf.413b630f3c86ab427fd9354185570544.jpg,640,640,1.0,2,True
train,pa194_jpg.rf.a41aca09b781362b1e459ab8767d94a8.jpg,640,640,1.0,3,True
train,pa1950_jpg.rf.c92fb6d1f8db5087f915e62ef8972ad5.jpg,640,640,1.0,4,True
train,pa195_jpg.rf.0253b50046747716fc2c9faec689b12d.jpg,640,640,1.0,3,True
train,pa1962_jpg.rf.ef0a7c39871578f2b9383c65a24580ba.jpg,640,640,1.0,5,True
train,pa1964_jpg.rf.b7ef81e12aefc6ff6341fac35531d5c8.jpg,640,640,1.0,1,True
train,pa1966_jpg.rf.ae30df1f72fc117fabc64c109c8f8f54.jpg,640,640,1.0,1,True
train,pa1967_jpg.rf.e8a8ce5447a62d0ddf864b9ee3887ad2.jpg,640,640,1.0,1,True
train,pa196_jpg.rf.60750aa1c4ef05fc02c66b0d8ab0cc0a.jpg,640,640,1.0,1,True
train,pa197_jpg.rf.c7ce92cb7bf9f53e228723a080bddef5.jpg,640,640,1.0,1,True
train,pa1980_jpg.rf.8fb79a4356ce1bf36bebcc64597fffb1.jpg,640,640,1.0,2,True
train,pa198_jpg.rf.072e9f6fe3a584e82d1d4d26cfa2a6e2.jpg,640,640,1.0,1,True
train,pa199_jpg.rf.3790fb7f958b9a54b9022c75f5880673.jpg,640,640,1.0,1,True
train,pa2006_jpg.rf.c112c02a4cc4536e63ff16823eb85147.jpg,640,640,1.0,1,True
train,pa2008_jpg.rf.d54ec46311331696d5a5cdcc27d7cbea.jpg,640,640,1.0,4,True
train,pa200_jpg.rf.f2d498e00e1a6ea56baa2362d8f5f0fb.jpg,640,640,1.0,1,True
train,pa201_jpg.rf.4d62c61e2cdde78281319fe08709d1a5.jpg,640,640,1.0,1,True
train,pa202_jpg.rf.4b325c6b513e6dff00410a49404ff97d.jpg,640,640,1.0,1,True
train,pa2038_jpg.rf.e8c894fc9672a0727cd203c344293b53.jpg,640,640,1.0,2,True
train,pa203_jpg.rf.9d50c4faae650097644db8a2225de2f3.jpg,640,640,1.0,1,True
train,pa2042_jpg.rf.a82883ec6357889b878cb11cb73e015c.jpg,640,640,1.0,3,True
train,pa2048_jpg.rf.c26eb8f4ba90339a1e0ae4adb1d94758.jpg,640,640,1.0,1,True
train,pa2053_jpg.rf.770ed0242505ea97479c21670817dcc3.jpg,640,640,1.0,1,True
train,pa205_jpg.rf.4300bccf5079acfcbc2a1b688e0e1501.jpg,640,640,1.0,1,True
train,pa206_jpg.rf.f7d67fc2e07daa924aa85cc1982a6549.jpg,640,640,1.0,1,True
train,pa207_jpg.rf.b36506d424801900be5733fa14026cc3.jpg,640,640,1.0,1,True
train,pa2080_jpg.rf.b5b5ba9e14e9686b8fab52c7a481e8a1.jpg,640,640,1.0,2,True
train,pa2082_jpg.rf.8b63c453c633cf73a5647bf1e25813d8.jpg,640,640,1.0,3,True
train,pa2085_jpg.rf.033ad2d5eea7983fdcf36f1c2469470b.jpg,640,640,1.0,1,True
train,pa2087_jpg.rf.6c4c12e3c71adf5ab6b88cea678cfd8c.jpg,640,640,1.0,1,True
train,pa2088_jpg.rf.f74823c9051086823d3c0d528f683992.jpg,640,640,1.0,1,True
train,pa2093_jpg.rf.ccd4af3a86fd46dd57128f3cee8a0fb0.jpg,640,640,1.0,2,True
train,pa2102_jpg.rf.8f87c815a40970006641bc5a80789e74.jpg,640,640,1.0,1,True
train,pa2105_jpg.rf.4e0363f7212416b9512867b80979c0dc.jpg,640,640,1.0,2,True
train,pa2106_jpg.rf.52dccb3782ba5338f6afc7d518936122.jpg,640,640,1.0,1,True
train,pa2108_jpg.rf.34ff599b54dbcd7f498ae52f72d34352.jpg,640,640,1.0,1,True
train,pa210_jpg.rf.f034104b83a902856a830e1d3f7fd6fc.jpg,640,640,1.0,1,True
train,pa2110_jpg.rf.928d4c7f33b92bf2cb48626f6df8e0bc.jpg,640,640,1.0,1,True
train,pa2112_jpg.rf.c197931f16e93b378a426ba81db021d2.jpg,640,640,1.0,5,True
train,pa2113_jpg.rf.50035a40c9f0c4c83bbb60c0e63b977f.jpg,640,640,1.0,4,True
train,pa2115_jpg.rf.70525edfd4ca5fa695324f3775873900.jpg,640,640,1.0,2,True
train,pa2116_jpg.rf.f8744bb61b253a9d0ee9f27382f30345.jpg,640,640,1.0,5,True
train,pa2118_jpg.rf.1526bc94a624e87b72832a9aee77c4dd.jpg,640,640,1.0,1,True
train,pa211_jpg.rf.e0ac8626ef106ad75442aeef6641d9d4.jpg,640,640,1.0,1,True
train,pa2124_jpg.rf.c49fc23305bef4f3e0c8e04bdae926ff.jpg,640,640,1.0,5,True
train,pa2125_jpg.rf.54e886e7199cf5d80886ce1e71655196.jpg,640,640,1.0,6,True
train,pa2129_jpg.rf.baf8f225f1e1137bf157f9666fd79ee6.jpg,640,640,1.0,1,True
train,pa2130_jpg.rf.1e08b5bf5f4d5fed685ca69b51adda47.jpg,640,640,1.0,1,True
train,pa2133_jpg.rf.4665182242fa89404bec9283a0f1be74.jpg,640,640,1.0,2,True
train,pa2134_jpg.rf.baf1ce3d6627589d3a497b4c96a1c3a2.jpg,640,640,1.0,2,True
train,pa2137_jpg.rf.7cc268fca2c84b28fd7b00f1393d9214.jpg,640,640,1.0,4,True
train,pa2138_jpg.rf.70d4390cc9ab34b5b489aaf6f3b3c053.jpg,640,640,1.0,1,True
train,pa2139_jpg.rf.3090a72ac16f75efc301c01b64c399b5.jpg,640,640,1.0,1,True
train,pa213_jpg.rf.f1569815d6c57d060cf71686310b8c09.jpg,640,640,1.0,1,True
train,pa2140_jpg.rf.cbc7997ea2af2910449848a0e606fc6f.jpg,640,640,1.0,2,True
train,pa2142_jpg.rf.547fe6c6e1c2ed852c9cf559024d193a.jpg,640,640,1.0,4,True
train,pa2143_jpg.rf.78303181f241979d3b816bdd1b4d2c31.jpg,640,640,1.0,5,True
train,pa2145_jpg.rf.b9be1ceb9303d86af7e9fad1837158a4.jpg,640,640,1.0,2,True
train,pa2152_jpg.rf.370e9359a2fa3dcb8bd68f6ea9a7f56b.jpg,640,640,1.0,3,True
train,pa2157_jpg.rf.cc6facd9bd1ad528c05a182d005917f2.jpg,640,640,1.0,2,True
train,pa2160_jpg.rf.0a29493fc456b194920b8362c426517f.jpg,640,640,1.0,3,True
train,pa2169_jpg.rf.9160e4526b0fa658a300cc612a5dbe64.jpg,640,640,1.0,2,True
train,pa2171_jpg.rf.1d401da5fb5174d1a725c9183b711715.jpg,640,640,1.0,1,True
train,pa2173_jpg.rf.5317ccf97de0cd5ca73a23df08c9027f.jpg,640,640,1.0,1,True
train,pa2176_jpg.rf.e39c800f33c170f920d4e174d7d83f21.jpg,640,640,1.0,2,True
train,pa2177_jpg.rf.a2952f8066d127c998e937c4d310f2b9.jpg,640,640,1.0,3,True
train,pa2178_jpg.rf.eb14d04aa639b444a3d615ba03c17e0b.jpg,640,640,1.0,2,True
train,pa2179_jpg.rf.5b5832254e53da2f31128f7505112cc6.jpg,640,640,1.0,7,True
train,pa217_jpg.rf.a998fe405e02c2167dbadad75284f7c9.jpg,640,640,1.0,5,True
train,pa2180_jpg.rf.66ad1e3c2b963d41dca19c64707a68aa.jpg,640,640,1.0,5,True
train,pa2181_jpg.rf.676c571abd1229df96be26c412831032.jpg,640,640,1.0,7,True
train,pa2182_jpg.rf.af96d56ba006d2c9be59a6635231c68b.jpg,640,640,1.0,3,True
train,pa2185_jpg.rf.f7d2b77073e84818b90111ca9e920f58.jpg,640,640,1.0,8,True
train,pa2186_jpg.rf.5b11575d2ddf93781343a9bd3becece7.jpg,640,640,1.0,12,True
train,pa2187_jpg.rf.15b488b22d31c6c6aa61b362cac57ee6.jpg,640,640,1.0,8,True
train,pa2189_jpg.rf.1826245f3193121f1856a82b32b86af6.jpg,640,640,1.0,6,True
train,pa2190_jpg.rf.15cd681d9cdafea89858823be11614dd.jpg,640,640,1.0,5,True
train,pa2191_jpg.rf.f2c4fc3c10467bfedd4476cc467983ed.jpg,640,640,1.0,4,True
train,pa2194_jpg.rf.15b485e745d55690a80368f5d92b2b36.jpg,640,640,1.0,12,True
train,pa2196_jpg.rf.2393a9042dd5486e88b2ba28a829c131.jpg,640,640,1.0,7,True
train,pa2197_jpg.rf.41aca2be67b4d8ea1b625e3bf2cbfee3.jpg,640,640,1.0,9,True
train,pa2198_jpg.rf.94cef30725dddc1c036eaf6124cd3aa8.jpg,640,640,1.0,10,True
train,pa2200_jpg.rf.3ec12a111210420ba1170e50915d39f6.jpg,640,640,1.0,8,True
train,pa2201_jpg.rf.9851a75438d5c92a5557a21cebe89e76.jpg,640,640,1.0,5,True
train,pa2202_jpg.rf.1687d6a27068f5f9f87c40840ee20230.jpg,640,640,1.0,3,True
train,pa2203_jpg.rf.a13875b692d2f933946fd1ac8e06b791.jpg,640,640,1.0,6,True
train,pa2204_jpg.rf.ef97a8b79f3b5458c529ffd2317d663d.jpg,640,640,1.0,6,True
train,pa2205_jpg.rf.9c7a36629795a34b13f4740e5c1c9c78.jpg,640,640,1.0,6,True
train,pa2208_jpg.rf.ec3010f8d7bc57e14457c2bcbb7543e5.jpg,640,640,1.0,9,True
train,pa2209_jpg.rf.04caf66c86bb88932cd3cd3f92dd8471.jpg,640,640,1.0,5,True
train,pa2210_jpg.rf.ecd0659a1d03acf793b66cca00b3e75b.jpg,640,640,1.0,8,True
train,pa2211_jpg.rf.0e7bb73f93301a97ef4ac7c81c7460ae.jpg,640,640,1.0,5,True
train,pa2212_jpg.rf.df9b4aae2828e54c9599c1f7a5d1671a.jpg,640,640,1.0,3,True
train,pa2216_jpg.rf.4147c65ba403024b4486bbb0755d0cb3.jpg,640,640,1.0,2,True
train,pa2217_jpg.rf.2758dd8e40ef26f8785fefb417d04534.jpg,640,640,1.0,3,True
train,pa2218_jpg.rf.17b101632192f60bd6189bc5f47debb4.jpg,640,640,1.0,10,True
train,pa221_jpg.rf.1a1b2bd4c5446752513860618edc9c46.jpg,640,640,1.0,1,True
train,pa2221_jpg.rf.3aa8df5cb2981ec2688648d781ab6f71.jpg,640,640,1.0,3,True
train,pa2222_jpg.rf.35417d279c1730324414e99062ad894e.jpg,640,640,1.0,4,True
train,pa2224_jpg.rf.c807d06a6668f66934163ce214173335.jpg,640,640,1.0,4,True
train,pa2225_jpg.rf.093c7c3232b42b5ac13a2629131850ec.jpg,640,640,1.0,3,True
train,pa2226_jpg.rf.acf6c9f5d906a5425ed60975c12cd018.jpg,640,640,1.0,8,True
train,pa2227_jpg.rf.250771dd696ffe0053c73be1a10382c6.jpg,640,640,1.0,12,True
train,pa2228_jpg.rf.b6f9242a8b0c056fe9f05dec6637337e.jpg,640,640,1.0,8,True
train,pa2229_jpg.rf.3c55fdc8640d159efe4f806aff95108e.jpg,640,640,1.0,14,True
train,pa222_jpg.rf.d138ee1f87b6fdfd3d42f8b331f83944.jpg,640,640,1.0,4,True
train,pa2230_jpg.rf.9b669ed5aa28d47f9e4405f2f5770b4b.jpg,640,640,1.0,10,True
train,pa2231_jpg.rf.2c94947aa8a26ebed8ac596d747e2c85.jpg,640,640,1.0,13,True
train,pa2233_jpg.rf.d83c741eb050cda0a6964d40d3496c41.jpg,640,640,1.0,17,True
train,pa2234_jpg.rf.326d96bf892b337f011f379e404862f5.jpg,640,640,1.0,14,True
train,pa2235_jpg.rf.364c3f6582ec7b69edf11514c349d1d6.jpg,640,640,1.0,10,True
train,pa2238_jpg.rf.7ee51c5e2a7fb9cdc7530ca3300d0303.jpg,640,640,1.0,10,True
train,pa2239_jpg.rf.3007e79bddc73cfee2aeea554343ac12.jpg,640,640,1.0,9,True
train,pa223_jpg.rf.138e16020f77b5886973b112c573698c.jpg,640,640,1.0,2,True
train,pa2241_jpg.rf.f8831fd8359f6666fe08262fc4cf6a70.jpg,640,640,1.0,8,True
train,pa2242_jpg.rf.1c0fd682dfb3574066c6dc144ab93e8f.jpg,640,640,1.0,12,True
train,pa2243_jpg.rf.ec1faaad6cf8ac8b76558d8a9d3aa505.jpg,640,640,1.0,12,True
train,pa2244_jpg.rf.49817fc6e5e26ba2f9f64cfc14bb018b.jpg,640,640,1.0,8,True
train,pa2245_jpg.rf.0da1a098a741189c534c9e4ed3bc3f02.jpg,640,640,1.0,7,True
train,pa2246_jpg.rf.c57875f7ff0da5534b358d1c544da157.jpg,640,640,1.0,11,True
train,pa2248_jpg.rf.c1261bf819612fc94ad0d1ceab44d37f.jpg,640,640,1.0,10,True
train,pa2249_jpg.rf.59c4c176341fd889f58768a602d52ece.jpg,640,640,1.0,12,True
train,pa2250_jpg.rf.23ecb612440de25fd3fd5f59e437f8da.jpg,640,640,1.0,12,True
train,pa2251_jpg.rf.bffef253a18b8a1db08fc482122ad4cf.jpg,640,640,1.0,16,True
train,pa2254_jpg.rf.adda930701dbc3dd89a0a233c4d2721a.jpg,640,640,1.0,12,True
train,pa2255_jpg.rf.22e397e2016c54ab4cf9ebd56c7d72a7.jpg,640,640,1.0,11,True
train,pa2257_jpg.rf.e799fb753dd61da8d7f1cff9ff72ea5a.jpg,640,640,1.0,10,True
train,pa225_jpg.rf.04786138d6143d72dd3b500d9cb770cf.jpg,640,640,1.0,1,True
train,pa2260_jpg.rf.d39dcea6e29df99877a4857aa75011bc.jpg,640,640,1.0,4,True
train,pa2261_jpg.rf.85dc01f1c977b7fad7cb8c515fb21c9f.jpg,640,640,1.0,5,True
train,pa2263_jpg.rf.3e803efa79c17fecaf1b86f660e23987.jpg,640,640,1.0,7,True
train,pa2265_jpg.rf.f93dbb3df5e70d6daec04fb4ae3cdaf7.jpg,640,640,1.0,9,True
train,pa2266_jpg.rf.3d961b19a8d5c778e2bc10cd2d6c4996.jpg,640,640,1.0,8,True
train,pa2267_jpg.rf.a0302a44c3f1816717c9400f95d621ad.jpg,640,640,1.0,6,True
train,pa2268_jpg.rf.b6c194cdca6ea45ba7531806902f24dc.jpg,640,640,1.0,7,True
train,pa2270_jpg.rf.f63f1315f3f568e86df8827b739b783e.jpg,640,640,1.0,6,True
train,pa2271_jpg.rf.6615aef9ccdd498ac2ab08fe2566f1b8.jpg,640,640,1.0,7,True
train,pa2272_jpg.rf.1cebce4dd36274dda74e04332f8e5de8.jpg,640,640,1.0,13,True
train,pa2273_jpg.rf.d7329a56e89d24deedb29408d7ab9008.jpg,640,640,1.0,7,True
train,pa2274_jpg.rf.11556cbd0c328a32c583748f4a9186ed.jpg,640,640,1.0,8,True
train,pa2275_jpg.rf.ff8a46f0c48cd5a0ef78951a7508d90d.jpg,640,640,1.0,4,True
train,pa2280_jpg.rf.4f8df64ec6c221866e9d7ffdba19c1ff.jpg,640,640,1.0,2,True
train,pa2282_jpg.rf.54f0202c6a8845074c748802f46bf260.jpg,640,640,1.0,1,True
train,pa2283_jpg.rf.f408026b6f25ce97b81948dfa192fae8.jpg,640,640,1.0,1,True
train,pa2287_jpg.rf.6fc7503d030f360bfbbd54f12bbae028.jpg,640,640,1.0,5,True
train,pa2288_jpg.rf.d5b291c47b827ec83b78245924f89f89.jpg,640,640,1.0,1,True
train,pa2289_jpg.rf.dcd502d4e39f8c48b1ee38fbfad18d2d.jpg,640,640,1.0,2,True
